,tms_loading,date_loading,id_vendor,vendor,os,brand,model,price,original_price,ram,memory,sim,gps,a_gps,color,display_type,display_size,carrier,battery_capacity,height,width,length,weight
336,2020-08-13 18:57:54.882164,2020-08-13,2,Unieuro,Android  ,LG,K4 2017,€79.99,€79.99,1   GB,8   GB,,Sì  ,,Nero  ,IPS  ,"5   """,TIM,2500   mAh,144.7   mm,72.6   mm,7.9   mm,138   g
337,2020-08-13 18:58:18.731436,2020-08-13,2,Unieuro,,LG,K9 LMX210EMW Doppia SIM 4G 16GB Nero,€79.00,€79.00,2   GB,16   GB,Doppia SIM  ,Si  ,Si  ,Nero  ,IPS  ,"5   """,No,2500   mAh,146.3   mm,73.2   mm,8.2   mm,152   g
338,2020-08-13 18:59:01.221116,2020-08-13,2,Unieuro,,LG,K4 (2017) SIM singola 4G 8GB Nero,€69.90,€69.90,1   GB,8   GB,SIM singola  ,Si  ,Si  ,Nero  ,IPS  ,"5   """,Vodafone,2500   mAh,144.7   mm,72.6   mm,7.9   mm,135   g
339,2020-08-13 18:59:53.410435,2020-08-13,2,Unieuro,Android  ,Huawei,P40 Pro+,€1399.00,€1399.00,8   GB,512   GB,Doppia SIM  ,Sì  ,Sì  ,Bianco  ,OLED  ,"6.58   """,No,4200   mAh,158.2   mm,72.6   mm,9   mm,226   g
340,2020-08-13 19:00:33.487067,2020-08-13,2,Unieuro,Android  ,LG,K11,€79.90,€79.90,2   GB,16   GB,,Sì  ,Sì  ,"Nero, Oro  ",IPS  ,"5.3   """,No,3000   mAh,148.7   mm,75.3   mm,8.68   mm,162   g
341,2020-08-13 19:01:15.303894,2020-08-13,2,Unieuro,Android  ,Samsung,Galaxy A70,€349.90,€349.90,6   GB,128   GB,Doppia SIM  ,Sì  ,Sì  ,Nero  ,SAMOLED  ,"6.7   """,No,4500   mAh,164.3   mm,76.7   mm,7.9   mm,183   g
342,2020-08-13 19:02:09.021781,2020-08-13,2,Unieuro,Android  ,Huawei,Y6 2019,€119.00,€139.90,2   GB,32   GB,Doppia SIM  ,Sì  ,Sì  ,Nero  ,IPS  ,"6.09   """,No,3020   mAh,156.28   mm,73.5   mm,8   mm,150   g
343,2020-08-13 19:02:43.929992,2020-08-13,2,Unieuro,Android  ,Huawei,Y6 2019,€119.00,€139.90,2   GB,32   GB,Doppia SIM  ,Sì  ,Sì  ,Marrone  ,IPS  ,"6.09   """,No,3020   mAh,156.28   mm,73.5   mm,8   mm,150   g
344,2020-08-13 19:03:23.793905,2020-08-13,2,Unieuro,Android  ,Huawei,Y6 2019,€119.00,€139.90,2   GB,32   GB,Doppia SIM  ,Sì  ,Sì  ,Blu  ,IPS  ,"6.09   """,No,3020   mAh,156.28   mm,73.5   mm,8   mm,150   g
345,2020-08-13 19:04:00.894597,2020-08-13,2,Unieuro,Android  ,ASUS,ZenFone L1,€89.99,€89.99,,,Doppia SIM  ,Si  ,Si  ,Oro  ,IPS  ,"5.5   """,No,3000   mAh,147.26   mm,71.77   mm,8.15   mm,140   g
346,2020-08-13 19:04:35.928648,2020-08-13,2,Unieuro,Android  ,LG,K20,€89.90,€89.90,1   GB,16   GB,Dual SIM ibrida  ,Sì  ,Sì  ,Nero  ,TFT  ,"5.45   """,No,3000   mAh,148.6   mm,71.9   mm,8.3   mm,153   g
347,2020-08-13 19:05:17.713523,2020-08-13,2,Unieuro,Android  ,Samsung,Galaxy A70,€349.90,€349.90,6   GB,128   GB,Doppia SIM  ,Sì  ,Sì  ,Bianco  ,SAMOLED  ,"6.7   """,No,4500   mAh,164.3   mm,76.7   mm,7.9   mm,183   g
348,2020-08-13 19:06:14.252110,2020-08-13,2,Unieuro,Android  ,Oppo,Find X2 Pro 17,€1149.00,€1199.00,12   GB,512   GB,Doppia SIM  ,Sì  ,,Nero  ,OLED  ,"6.7   """,No,4260   mAh,165.2   mm,74.4   mm,8.8   mm,217   g
349,2020-08-13 19:06:44.596501,2020-08-13,2,Unieuro,Android  ,Xiaomi,Redmi Note 7 16,€179.90,€179.90,4   GB,64   GB,Dual SIM ibrida  ,Sì  ,Sì  ,Nero  ,IPS  ,"6.3   """,No,4000   mAh,159.21   mm,75.21   mm,8.1   mm,186   g
350,2020-08-13 19:07:25.396769,2020-08-13,2,Unieuro,Android  ,Samsung,Galaxy SM-A307F,€209.00,€279.90,4   GB,64   GB,Doppia SIM  ,Sì  ,,Nero  ,SAMOLED  ,"6.4   """,No,4000   mAh,158.5   mm,74.7   mm,7.8   mm,169   g
351,2020-08-13 19:08:15.728707,2020-08-13,2,Unieuro,Android  ,Xiaomi,Mi Note 10,€599.90,€599.90,6   GB,128   GB,Doppia SIM  ,Sì  ,Sì  ,Bianco  ,AMOLED  ,"6.47   """,No,5260   mAh,157.8   mm,74.2   mm,9.67   mm,208   g
352,2020-08-13 19:09:02.881003,2020-08-13,2,Unieuro,Android  ,Moto,G8 Plus 16,€199.00,€269.00,4   GB,64   GB,Dual SIM ibrida  ,Sì  ,Sì  ,Blu  ,LTPS  ,"6.3   """,H3G,4000   mAh,158.35   mm,75.8   mm,9.09   mm,188   g
353,2020-08-13 19:09:42.978071,2020-08-13,2,Unieuro,Android  ,LG,K50,€139.90,€139.90,3   GB,32   GB,Doppia SIM  ,Sì  ,Sì  ,Nero  ,IPS  ,"6.26   """,No,3500   mAh,161.3   mm,77   mm,8.7   mm,172   g
354,2020-08-13 19:10:30.675143,2020-08-13,2,Unieuro,Android  ,Xiaomi,Mi Note 10,€449.90,€449.90,6   GB,128   GB,Doppia SIM  ,Sì  ,Sì  ,Verde  ,AMOLED  ,"6.47   """,No,5260   mAh,157.8   mm,74.2   mm,9.67   mm,208   g
355,2020-08-13 19:11:20.189108,2020-08-13,2,Unieuro,,Samsung,Galaxy S8 4G 64GB Gold,€329.90,€329.90,4   GB,64   GB,,Si  ,Si  ,Gold  ,SAMOLED  ,"5.8   """,No,3000   mAh,148.9   mm,68.1   mm,8   mm,155   g
356,2020-08-13 19:11:59.053904,2020-08-13,2,Unieuro,Android  ,Oppo,AX7,€169.00,€169.00,4   GB,64   GB,Doppia SIM  ,Sì  ,Sì  ,Blu  ,,"6.2   """,No,4230   mAh,155.9   mm,75.4   mm,8.1   mm,168   g
357,2020-08-13 19:12:33.441919,2020-08-13,2,Unieuro,Android  ,Nokia,3.1,€89.00,€129.90,2   GB,16   GB,,Sì  ,Sì  ,Black  ,IPS  ,"5.2   """,No,2990   mAh,146.25   mm,68.65   mm,8.7   mm,138.3   g
358,2020-08-13 19:13:17.969465,2020-08-13,2,Unieuro,Linux  ,Nokia,8110,€56.47,€79.99,0.5   GB,4   GB,Doppia SIM  ,Sì  ,Sì  ,Nero  ,,"2.45   """,No,1500   mAh,133.45   mm,49.3   mm,14.9   mm,117   g
359,2020-08-13 19:13:44.664507,2020-08-13,2,Unieuro,Android  ,Xiaomi,Redmi 8,€132.00,€169.90,4   GB,64   GB,Doppia SIM  ,Sì  ,Sì  ,Nero  ,IPS  ,"6.22   """,No,5000   mAh,156.5   mm,75.4   mm,9.4   mm,188   g
360,2020-08-13 19:14:21.950146,2020-08-13,2,Unieuro,Android  ,Honor,9X,€189.00,€229.00,4   GB,128   GB,Dual SIM ibrida  ,Sì  ,Sì  ,Nero  ,IPS  ,"6.59   """,No,4000   mAh,163.5   mm,77.3   mm,8.8   mm,196.8   g
361,2020-08-13 19:15:04.627082,2020-08-13,2,Unieuro,Android  ,Honor,9X,€188.00,€229.00,4   GB,128   GB,Dual SIM ibrida  ,Sì  ,Sì  ,Blu  ,IPS  ,"6.59   """,No,4000   mAh,163.5   mm,77.3   mm,8.8   mm,196.8   g
362,2020-08-13 19:15:42.468943,2020-08-13,2,Unieuro,Android  ,Honor,10 Lite,€149.00,€179.90,3   GB,64   GB,Doppia SIM  ,Sì  ,Sì  ,Blu  ,LTPS  ,"6.21   """,No,3400   mAh,154.8   mm,73.64   mm,7.95   mm,162   g
363,2020-08-13 19:16:26.125830,2020-08-13,2,Unieuro,Android  ,Huawei,nova 5T,€299.00,€339.00,6   GB,128   GB,Doppia SIM  ,Sì  ,Sì  ,Nero  ,IPS  ,"6.26   """,No,3750   mAh,154.25   mm,73.97   mm,7.87   mm,174   g
364,2020-08-13 19:17:09.943712,2020-08-13,2,Unieuro,Android  ,Honor,7S,€88.25,€99.90,2   GB,16   GB,Doppia SIM  ,Sì  ,Sì  ,Blu  ,IPS  ,"5.45   """,No,3020   mAh,146.5   mm,70.9   mm,8.3   mm,142   g
365,2020-08-13 19:17:40.040308,2020-08-13,2,Unieuro,,Huawei,P20 Lite,€199.00,€219.90,4   GB,64   GB,SIM doppia  ,Si  ,Si  ,Nero  ,TFT-LCD  ,"5.84   """,No,3000   mAh,148.6   mm,71.2   mm,7.4   mm,145   g
366,2020-08-13 19:18:28.368758,2020-08-13,2,Unieuro,Android  ,Sony,Xperia XA1 Ultra,€147.00,€149.90,4   GB,32   GB,SIM singola  ,Sì  ,Sì  ,Bianco  ,IPS  ,"6   """,No,2700   mAh,165   mm,79   mm,8.1   mm,188   g
367,2020-08-13 19:19:30.110394,2020-08-13,2,Unieuro,Android  ,Sony,Xperia E5,€78.99,€79.90,1.5   GB,16   GB,SIM singola  ,Sì  ,Sì  ,Nero  ,IPS  ,"5   """,No,2300   mAh,144   mm,69   mm,8.2   mm,147   g
368,2020-08-13 19:20:22.114487,2020-08-13,2,Unieuro,Android  ,Xiaomi,Mi Note 10 Pro,€599.90,€599.90,8   GB,256   GB,Doppia SIM  ,Sì  ,Sì  ,Nero  ,AMOLED  ,"6.47   """,No,5260   mAh,157.8   mm,74.2   mm,9.67   mm,208   g
369,2020-08-13 19:21:12.369964,2020-08-13,2,Unieuro,Android  ,Huawei,P20,€249.00,€249.00,4   GB,128   GB,Doppia SIM  ,Sì  ,Sì  ,Nero  ,TFT-LCD  ,"5.8   """,No,3400   mAh,149.1   mm,70.8   mm,7.65   mm,165   g
370,2020-08-13 19:22:05.815454,2020-08-13,2,Unieuro,Android  ,Samsung,Galaxy S9 SM-G960F/DS,€329.00,€329.00,4   GB,64   GB,,Sì  ,Sì  ,Polaris Blu  ,SAMOLED  ,"5.8   """,No,3000   mAh,147.7   mm,68.7   mm,8.5   mm,163   g
371,2020-08-13 19:22:59.291169,2020-08-13,2,Unieuro,Android  ,LG,K50,€139.90,€139.90,3   GB,32   GB,Doppia SIM  ,Sì  ,Sì  ,Blu  ,IPS  ,"6.26   """,No,3500   mAh,161.3   mm,77   mm,8.7   mm,172   g
372,2020-08-13 19:23:47.379368,2020-08-13,2,Unieuro,Android  ,Huawei,Mate 20 Pro,€499.00,€499.00,6   GB,128   GB,,Sì  ,Sì  ,Midnight blue  ,OLED  ,"6.39   """,No,4200   mAh,157.8   mm,72.3   mm,8.6   mm,189   g
373,2020-08-13 19:24:38.033627,2020-08-13,2,Unieuro,Android  ,Nokia,3.2,€139.90,€139.90,2   GB,16   GB,,Sì  ,Sì  ,Nero  ,TFT  ,"6.26   """,No,4000   mAh,159.44   mm,76.24   mm,8.6   mm,181   g
374,2020-08-13 19:25:10.506692,2020-08-13,2,Unieuro,Android  ,Huawei,Y7 2019,€149.90,€149.90,3   GB,32   GB,Doppia SIM  ,Sì  ,Sì  ,Blu  ,,"6.26   """,No,4000   mAh,158.92   mm,76.91   mm,8.95   mm,168   g
375,2020-08-13 19:25:37.745858,2020-08-13,2,Unieuro,Android  ,Honor,Play 16,€179.00,€179.00,4   GB,64   GB,Dual SIM ibrida  ,Sì  ,Sì  ,Blu  ,IPS  ,"6.3   """,No,3750   mAh,157.91   mm,74.27   mm,7.48   mm,176   g
376,2020-08-13 19:26:18.793081,2020-08-13,2,Unieuro,Android  ,Honor,Play 6.3 Dual SIM Nero,€179.00,€179.00,4   GB,64   GB,Dual SIM ibrida  ,Si  ,Si  ,Nero  ,IPS  ,"6.3   """,No,3750   mAh,157.91   mm,74.27   mm,7.48   mm,176   g
377,2020-08-13 19:27:10.110739,2020-08-13,2,Unieuro,Android  ,Xiaomi,Mi 9,€329.00,€329.00,6   GB,128   GB,Doppia SIM  ,Sì  ,Sì  ,Blu  ,AMOLED  ,"6.39   """,No,3300   mAh,157.5   mm,74.67   mm,7.61   mm,173   g
378,2020-08-13 19:27:48.604521,2020-08-13,2,Unieuro,Android  ,Xiaomi,Mi 9 lite,€249.90,€249.90,6   GB,64   GB,Doppia SIM  ,Sì  ,Sì  ,Grigio  ,AMOLED  ,"6.39   """,No,4030   mAh,156.8   mm,74.5   mm,8.67   mm,179   g
379,2020-08-13 19:28:27.925203,2020-08-13,2,Unieuro,Android  ,Xiaomi,Mi 9 Lite,€249.90,€249.90,6   GB,128   GB,,Sì  ,Sì  ,Blu  ,AMOLED  ,"6.39   """,Vodafone,4030   mAh,156.6   mm,74.5   mm,8.67   mm,179   g
380,2020-08-13 19:29:02.837573,2020-08-13,2,Unieuro,Android  ,Huawei,P20 Pro,€329.00,€329.00,6   GB,128   GB,Doppia SIM  ,Sì  ,Sì  ,Nero  ,AMOLED  ,"6.1   """,No,4000   mAh,155   mm,73.9   mm,7.8   mm,180   g
381,2020-08-13 19:30:05.452177,2020-08-13,2,Unieuro,Android  ,Samsung,Galaxy A40 15,€219.00,€219.00,4   GB,64   GB,Doppia SIM  ,Sì  ,Sì  ,Corallo  ,SAMOLED  ,"5.9   """,TIM,3100   mAh,144.4   mm,69.2   mm,7.9   mm,140   g
382,2020-08-13 19:30:52.552849,2020-08-13,2,Unieuro,Android  ,Oppo,A3 Moonlight Silver,€169.00,€169.00,4   GB,128   GB,Doppia SIM  ,Sì  ,Sì  ,Argento  ,,"6.2   """,No,3400   mAh,156   mm,75.3   mm,7.8   mm,159   g
383,2020-08-13 19:31:21.829077,2020-08-13,2,Unieuro,Android  ,Oppo,A3 Diamond Black,€169.00,€169.00,4   GB,128   GB,Doppia SIM  ,Sì  ,Sì  ,Nero  ,,"6.2   """,No,3400   mAh,156   mm,75.3   mm,7.8   mm,159   g
384,2020-08-13 19:31:52.697532,2020-08-13,2,Unieuro,Android  ,Samsung,Galaxy A40 15,€219.00,€219.00,4   GB,64   GB,Doppia SIM  ,Sì  ,Sì  ,Nero  ,SAMOLED  ,"5.9   """,No,3100   mAh,144.4   mm,69.2   mm,7.9   mm,140   g
385,2020-08-13 19:32:36.472598,2020-08-13,2,Unieuro,Android  ,Honor,7X,€149.90,€149.90,4   GB,64   GB,Dual SIM ibrida  ,Sì  ,Sì  ,"Nero, Grigio  ",IPS  ,"5.93   """,No,3340   mAh,156.5   mm,75.3   mm,7.6   mm,165   g
386,2020-08-13 19:33:31.629767,2020-08-13,2,Unieuro,Android  ,Wiko,View2,€99.99,€99.99,3   GB,32   GB,Dual SIM ibrida  ,Sì  ,Sì  ,Oro  ,IPS  ,"6   """,No,3000   mAh,154.5   mm,72   mm,8.3   mm,153   g
387,2020-08-13 19:34:15.344309,2020-08-13,2,Unieuro,Android  ,Wiko,View2,€99.99,€99.99,3   GB,32   GB,Dual SIM ibrida  ,Sì  ,Sì  ,Anthracite  ,IPS  ,"6   """,No,3000   mAh,154.5   mm,72   mm,8.3   mm,153   g
388,2020-08-13 19:35:03.570650,2020-08-13,2,Unieuro,,Samsung,Galaxy S8 64GB Orchid Gray,€399.90,€399.90,4   GB,64   GB,SIM singola  ,Si  ,Si  ,Grigio  ,SAMOLED  ,"5.8   """,Tim,3000   mAh,148.9   mm,68.1   mm,8   mm,155   g
389,2020-08-13 19:35:49.669572,2020-08-13,2,Unieuro,,Samsung,Galaxy S8 64GB Blu,€399.90,€399.90,4   GB,64   GB,,Si  ,Si  ,Blu  ,SAMOLED  ,"5.8   """,TIM,3000   mAh,148.9   mm,68.1   mm,8   mm,155   g
390,2020-08-13 19:36:32.934348,2020-08-13,2,Unieuro,,Samsung,Galaxy S8+ 4G 64GB Arctic silver,€399.00,€399.00,4   GB,64   GB,SIM singola  ,Si  ,Si  ,Arctic silver  ,SAMOLED  ,"6.2   """,No,3500   mAh,159.5   mm,73.4   mm,8.1   mm,173   g
391,2020-08-13 19:37:20.313537,2020-08-13,2,Unieuro,Android  ,Xiaomi,Mi 9,€329.00,€329.00,6   GB,128   GB,Doppia SIM  ,Sì  ,Sì  ,Nero  ,AMOLED  ,"6.39   """,No,3300   mAh,157.5   mm,74.67   mm,7.61   mm,173   g
392,2020-08-13 19:38:09.254436,2020-08-13,2,Unieuro,Android  ,Samsung,Galaxy J6+ J6+,€129.00,€129.00,3   GB,32   GB,SIM singola  ,Sì  ,Sì  ,Grigio  ,TFT  ,"6   """,No,3300   mAh,161.4   mm,76.9   mm,7.9   mm,178   g
393,2020-08-13 19:39:01.516556,2020-08-13,2,Unieuro,Android  ,Samsung,Galaxy J6+ SM-J610,€129.90,€129.90,3   GB,32   GB,SIM Singola  ,Si  ,Si  ,Nero  ,TFT  ,"6   """,No,3300   mAh,161.4   mm,76.9   mm,7.9   mm,178   g
394,2020-08-13 19:39:43.311431,2020-08-13,2,Unieuro,Android  ,Samsung,Galaxy J4+,€119.90,€119.90,2   GB,32   GB,Doppia SIM  ,Sì  ,Sì  ,Rosa  ,TFT  ,"6   """,No,3300   mAh,161.4   mm,76.9   mm,7.9   mm,178   g
395,2020-08-13 19:40:31.954040,2020-08-13,2,Unieuro,Android  ,Oppo,RX17 Neo Mocha Red,€189.00,€189.00,4   GB,128   GB,,Sì  ,,Rosso  ,AMOLED  ,"6.41   """,No,3600   mAh,158.3   mm,75.5   mm,7.4   mm,156   g
396,2020-08-13 19:41:05.606576,2020-08-13,2,Unieuro,Android  ,Huawei,Mate 20 lite,€199.00,€199.00,4   GB,64   GB,Dual SIM ibrida  ,Sì  ,Sì  ,Blu  ,IPS  ,"6.3   """,No,3750   mAh,158.3   mm,75.3   mm,7.6   mm,172   g
397,2020-08-13 19:41:37.267063,2020-08-13,2,Unieuro,Android  ,Huawei,Mate 20 lite,€199.00,€199.00,4   GB,64   GB,Dual SIM ibrida  ,Si  ,Si  ,Nero  ,IPS  ,"6.3   """,No,3750   mAh,158.3   mm,75.3   mm,7.6   mm,172   g
398,2020-08-13 19:42:15.193053,2020-08-13,2,Unieuro,Android  ,Wiko,Y60,€69.99,€69.99,1   GB,16   GB,Doppia SIM  ,Sì  ,Sì  ,Oro  ,,"5.45   """,No,2500   mAh,146.8   mm,71.8   mm,9.3   mm,177.7   g
399,2020-08-13 19:42:48.752226,2020-08-13,2,Unieuro,Android  ,Wiko,Y60,€69.99,€69.99,1   GB,16   GB,Doppia SIM  ,Sì  ,Sì  ,Blu  ,,"5.45   """,No,2500   mAh,146.8   mm,71.8   mm,9.3   mm,177.7   g
400,2020-08-13 19:43:16.584872,2020-08-13,2,Unieuro,Android  ,Huawei,Y6 2018,€89.90,€89.90,2   GB,16   GB,Doppia SIM  ,Sì  ,Sì  ,Oro  ,IPS  ,"5.7   """,TIM,3000   mAh,152.4   mm,73   mm,7.8   mm,150   g
401,2020-08-13 19:43:56.473867,2020-08-13,2,Unieuro,Android  ,Samsung,Galaxy A6+ A6+ Dual SIM,€199.90,€199.90,3   GB,32   GB,Doppia SIM  ,Sì  ,Sì  ,Nero  ,SAMOLED  ,"6   """,No,3500   mAh,160.2   mm,75.7   mm,7.9   mm,191   g
402,2020-08-13 19:44:53.206919,2020-08-13,2,Unieuro,Android  ,Samsung,Galaxy A6 Dual SIM,€179.90,€179.90,3   GB,32   GB,Doppia SIM  ,Sì  ,Sì  ,Lavanda  ,SAMOLED  ,"5.6   """,No,3000   mAh,149.9   mm,70.8   mm,7.7   mm,162   g
403,2020-08-13 19:45:41.743095,2020-08-13,2,Unieuro,Android  ,Xiaomi,Mi A3,€199.90,€199.90,4   GB,64   GB,Doppia SIM  ,Sì  ,Sì  ,Bianco  ,AMOLED  ,"6.088   """,No,4030   mAh,153.48   mm,71.85   mm,8.475   mm,173.8   g
404,2020-08-13 19:46:27.916428,2020-08-13,2,Unieuro,Android  ,Xiaomi,Mi A3,€199.90,€199.90,4   GB,64   GB,Doppia SIM  ,Sì  ,Sì  ,Grigio  ,AMOLED  ,"6.088   """,No,4030   mAh,153.48   mm,71.85   mm,8.475   mm,173.8   g
405,2020-08-13 19:47:06.674960,2020-08-13,2,Unieuro,Android  ,Xiaomi,Mi A3,€199.90,€199.90,4   GB,64   GB,Doppia SIM  ,Sì  ,Sì  ,Blu  ,AMOLED  ,"6.088   """,No,4030   mAh,153.48   mm,71.85   mm,8.475   mm,173.8   g
406,2020-08-13 19:47:55.452819,2020-08-13,2,Unieuro,Android  ,Samsung,Galaxy A9 (2018) 16,€279.00,€279.00,6   GB,128   GB,,Sì  ,Sì  ,Blu  ,SAMOLED  ,"6.3   """,TIM,3800   mAh,162.5   mm,77   mm,7.8   mm,183   g
407,2020-08-13 19:48:45.680736,2020-08-13,2,Unieuro,Android  ,Samsung,Galaxy J6,€99.90,€99.90,3   GB,32   GB,Doppia SIM  ,Sì  ,,Nero  ,SAMOLED  ,"5.6   """,No,3000   mAh,149.3   mm,70.2   mm,8.2   mm,154   g
408,2020-08-13 19:49:17.903518,2020-08-13,2,Unieuro,Android  ,Honor,7X,€149.90,€149.90,4   GB,64   GB,Dual SIM ibrida  ,Sì  ,Sì  ,"Nero, Blu  ",IPS  ,"5.93   """,No,3340   mAh,156.5   mm,75.3   mm,7.6   mm,165   g
409,2020-08-13 19:50:03.067254,2020-08-13,2,Unieuro,Android  ,Wiko,Sunny 3,€59.99,€59.99,0.5   GB,8   GB,Doppia SIM  ,Sì  ,Sì  ,Rosso  ,TN  ,"5   """,No,2000   mAh,146.7   mm,74   mm,9.95   mm,140   g
410,2020-08-13 19:50:33.457052,2020-08-13,2,Unieuro,Android  ,Wiko,Sunny 3,€59.99,€59.99,0.512   GB,8   GB,Doppia SIM  ,Sì  ,Sì  ,Nero  ,TN  ,"5   """,No,2000   mAh,146.7   mm,74   mm,9.95   mm,140   g
411,2020-08-13 19:51:10.895200,2020-08-13,2,Unieuro,Android  ,Samsung,Galaxy J6,€129.90,€129.90,3   GB,32   GB,Doppia SIM  ,Sì  ,,"Nero, Oro  ",SAMOLED  ,"5.6   """,No,3000   mAh,149.3   mm,70.2   mm,8.2   mm,154   g
412,2020-08-13 19:51:53.958321,2020-08-13,2,Unieuro,Android  ,Samsung,Galaxy Xcover 4,€219.90,€219.90,2   GB,16   GB,SIM singola  ,Sì  ,Sì  ,Nero  ,TFT  ,"5   """,No,2800   mAh,146.2   mm,73.3   mm,9.7   mm,172   g
413,2020-08-13 19:52:38.962216,2020-08-13,2,Unieuro,Android  ,ASUS,ROG Phone II ZS660KL-1A050EU,€699.00,€699.00,8   GB,128   GB,Doppia SIM  ,Sì  ,Sì  ,Nero  ,AMOLED  ,"6.59   """,No,6000   mAh,170.99   mm,77.6   mm,9.48   mm,240   g
414,2020-08-13 19:53:25.041941,2020-08-13,2,Unieuro,Android  ,Wiko,upulse 14,€99.99,€99.99,3   GB,32   GB,Doppia SIM  ,Sì  ,Sì  ,Rosso  ,IPS  ,"5.5   """,No,3000   mAh,153.5   mm,77.5   mm,8.5   mm,167   g
415,2020-08-13 19:54:10.705066,2020-08-13,2,Unieuro,Android  ,Wiko,View 2 Pro,€139.99,€139.99,4   GB,64   GB,Dual SIM ibrida  ,Sì  ,Sì  ,Antracite  ,IPS  ,"6   """,No,3000   mAh,153   mm,72.6   mm,8.3   mm,164   g
416,2020-08-13 19:54:58.236574,2020-08-13,2,Unieuro,Android  ,Nokia,2.2,€109.99,€109.99,2   GB,16   GB,,Sì  ,Sì  ,Nero  ,TFT  ,"5.71   """,No,3000   mAh,145.96   mm,70.56   mm,9.3   mm,153   g
417,2020-08-13 19:55:31.614561,2020-08-13,2,Unieuro,,Huawei,Y 6 2018,€79.90,€79.90,2   GB,16   GB,SIM singola  ,Si  ,Si  ,Nero  ,,"5.7   """,Vodafone,3000   mAh,152.4   mm,73   mm,7.8   mm,150   g
418,2020-08-13 19:56:00.410438,2020-08-13,2,Unieuro,Android  ,Huawei,Y6,€119.90,€119.90,2   GB,16   GB,Doppia SIM  ,Sì  ,Sì  ,Nero  ,,"5.7   """,No,3000   mAh,152.4   mm,73   mm,7.8   mm,150   g
419,2020-08-13 19:56:31.301616,2020-08-13,2,Unieuro,Android  ,Xiaomi,Mi 8 lite,€159.90,€159.90,4   GB,64   GB,Doppia SIM  ,Sì  ,Sì  ,Nero  ,,"6.26   """,No,3350   mAh,156.4   mm,75.8   mm,7.5   mm,169   g
420,2020-08-13 19:57:10.515306,2020-08-13,2,Unieuro,Android  ,Wiko,Lenny 5,€69.00,€69.00,1   GB,16   GB,Doppia SIM  ,Sì  ,Sì  ,Antracite  ,IPS  ,"5.7   """,No,2800   mAh,153.5   mm,74   mm,9.2   mm,185   g
421,2020-08-13 19:57:46.066034,2020-08-13,2,Unieuro,Android  ,Wiko,Harry2,€79.99,€79.99,2   GB,16   GB,Doppia SIM  ,Sì  ,Sì  ,Turchese  ,IPS  ,"5.45   """,No,2900   mAh,147.6   mm,71.3   mm,8.4   mm,150   g
422,2020-08-13 19:58:36.993752,2020-08-13,2,Unieuro,Android  ,Huawei,Mate 20 Pro,€499.00,€499.00,6   GB,128   GB,,Sì  ,Sì  ,Nero  ,OLED  ,"6.39   """,No,4200   mAh,157.8   mm,72.3   mm,8.6   mm,189   g
423,2020-08-13 19:59:19.630434,2020-08-13,2,Unieuro,Android  ,LG,K40,€119.90,€119.90,2   GB,32   GB,Doppia SIM  ,Sì  ,Sì  ,Grigio  ,IPS  ,"5.7   """,No,3000   mAh,153   mm,71.9   mm,8.3   mm,144   g
424,2020-08-13 20:00:02.272872,2020-08-13,2,Unieuro,Android  ,Archos,Access 57 (4G),€59.00,€59.00,1   GB,16   GB,Doppia SIM  ,Sì  ,,Blu  ,TN  ,"5.7   """,No,2400   mAh,157   mm,74.9   mm,10.2   mm,171   g
425,2020-08-13 20:00:41.979048,2020-08-13,2,Unieuro,Android  ,LG,K9,€79.90,€79.90,2   GB,16   GB,Doppia SIM  ,Sì  ,Sì  ,Nero  ,IPS  ,"5   """,Vodafone,2500   mAh,146.3   mm,73.2   mm,8.2   mm,152   g
426,2020-08-13 20:01:28.126274,2020-08-13,2,Unieuro,,Huawei,Mate 10 Lite 4G 64GB Nero,€179.90,€179.90,4   GB,64   GB,,Si  ,Si  ,Nero  ,IPS  ,"5.9   """,TIM,3340   mAh,156.2   mm,75.2   mm,7.5   mm,164   g
427,2020-08-13 20:02:10.766710,2020-08-13,2,Unieuro,Android  ,ASUS,ZenFone L1,€89.99,€89.99,,,Doppia SIM  ,Si  ,Si  ,Nero  ,IPS  ,"5.5   """,No,3000   mAh,147.26   mm,71.77   mm,8.15   mm,140   g
428,2020-08-13 20:02:49.125079,2020-08-13,2,Unieuro,Android  ,Wiko,View3,€139.99,€139.99,3   GB,64   GB,Doppia SIM  ,Sì  ,Sì  ,Blu  ,IPS  ,"6.26   """,No,4000   mAh,159   mm,76.5   mm,8.2   mm,178   g
429,2020-08-13 20:03:28.067918,2020-08-13,2,Unieuro,Android  ,LG,G7 Fit,€159.90,€159.90,4   GB,32   GB,Doppia SIM  ,Sì  ,Sì  ,Nero  ,IPS  ,"6.1   """,No,3000   mAh,153.2   mm,71.9   mm,7.9   mm,160   g
430,2020-08-13 20:04:15.650135,2020-08-13,2,Unieuro,Android  ,Archos,Access 50 3G,€39.00,€39.00,1   GB,8   GB,Doppia SIM  ,Sì  ,,Nero  ,TN  ,"5   """,No,2000   mAh,143.7   mm,70.9   mm,9.5   mm,
431,2020-08-13 20:04:39.720152,2020-08-13,2,Unieuro,Android  ,Xiaomi,Redmi 6A,€99.90,€99.90,2   GB,16   GB,Doppia SIM  ,Sì  ,Sì  ,Nero  ,,"5.45   """,No,3000   mAh,147.5   mm,71.5   mm,8.3   mm,145   g
